1.478168,162
1.481384,74
1.489652,1518
1.494260,1518
1.494776,386
1.498124,162
1.503028,74
1.511896,64
1.513756,64
1.518896,64
1.524100,162
1.532264,1518
1.533928,1518
1.535188,1518
1.536696,1518
1.537964,1518
1.538744,938
1.543108,142
1.552992,1518
1.553072,64
1.554384,86
1.555864,1518
1.557108,1518
1.558352,1518
1.559676,1518
1.560512,986
1.560616,64
1.560756,142
1.561340,162
1.573764,158
1.576000,90
1.577644,158
1.579576,94
1.581804,64
1.582680,64
1.622364,142
1.632300,1518
1.635184,1518
1.636428,1518
1.637672,1518
1.638916,1518
1.639732,986
1.700540,162
1.708960,1518
1.710580,1518
1.711852,1518
1.713120,1518
1.714864,1518
1.714976,64
1.715756,938
1.718052,162
1.719544,64
1.720768,64
1.723416,174
1.726552,162
1.731244,174
1.735052,162
1.739980,174
1.745172,142
1.748604,162
1.751608,64
1.753352,174
1.755944,1518
1.758796,1518
1.760104,1518
1.761380,1518
1.762660,1518
1.763508,986
1.765956,64
1.766444,162
1.771176,174
1.780460,162
1.785300,174
1.797168,162
1.802136,174
1.805668,162
1.810392,174
1.814168,162
1.818860,174
1.830872,162
1.835592,174
1.839372,162
1.844388,174
1.847872,162
1.852680,174
1.856352,142
1.859784,162
1.864580,174
1.864760,162
1.868064,1518
1.868224,162
1.870964,1518
1.872204,1518
1.873592,1518
1.873672,64
1.874912,1518
1.875732,986
1.876976,1518
1.878688,1518
1.878772,64
1.880016,1518
1.881256,1518
1.882500,1518
1.883280,938
1.901528,64
1.907816,64
1.917896,64
1.933620,158
1.936096,90
1.937128,190
1.937732,158
1.939788,94
1.956996,190
1.959252,64
1.959644,64
1.998740,142
2.008676,1518
2.011552,1518
2.012796,1518
2.014040,1518
2.015284,1518
2.016104,986
2.038048,87
2.050088,142
2.051492,64
2.056244,1518
2.057452,64
2.059116,1518
2.060208,1282
2.061452,1518
2.064016,1518
2.065260,1518
2.066504,1518
2.067748,1518
2.068924,986
2.106088,1518
2.108964,1518
2.110020,1282
2.112708,64
2.114156,64
2.117588,64
2.127736,190
2.128516,64
2.136548,64
2.141648,64
2.145104,64
2.159468,64
2.171568,64
2.177356,64
2.198944,142
2.210612,1518
2.210692,64
2.213480,1518
2.214724,1518
2.215968,1518
2.217208,1518
2.218028,986
2.236848,64
2.267880,64
2.281044,64
2.293300,158
2.296768,90
2.298424,158
2.301452,94
2.317756,64
2.326880,64
2.327928,64
2.333496,64
2.348780,142
2.358852,1518
2.359328,64
2.361752,1518
2.362996,1518
2.364240,1518
2.365480,1518
2.366300,986
2.376200,64
2.381268,64
2.392640,64
2.397144,64
2.404512,1518
2.407384,1518
2.408444,1282
2.408524,64
2.409488,64
2.411380,64
2.425568,66
2.438208,150
2.441520,74
2.458116,150
2.462288,74
2.478116,162
2.483648,64
2.485524,74
2.491744,64
2.498328,162
2.499768,86
2.500884,74
2.502820,162
2.513828,64
2.517704,64
2.531676,142
2.532268,190
2.533060,64
2.541948,1518
2.544824,1518
2.546068,1518
2.547312,1518
2.548552,1518
2.549372,986
2.562516,150
2.565688,142
2.569336,150
2.572512,142
2.576160,150
2.579336,142
2.584020,162
2.585004,190
2.587836,174
2.590856,150
2.594628,98
2.597648,150
2.601448,142
2.604472,150
2.606632,142
2.609676,162
2.613488,174
2.649000,142
2.653652,158
2.656276,90
2.658040,158
2.659660,1518
2.659996,94
2.662536,1518
2.663780,1518
2.665028,1518
2.666272,1518
2.667120,986
2.667200,64
2.669592,67
2.698168,1518
2.701044,1518
2.702100,1282
2.704724,64
2.710580,158
2.713072,64
2.724576,64
2.733576,174
2.737144,162
2.833972,142
2.839712,86
2.841716,162
2.844652,1518
2.847528,1518
2.848772,1518
2.850016,1518
2.851260,1518
2.852076,986
2.866200,64
2.883704,174
2.887304,150
2.890528,142
2.894148,162
2.908024,64
2.936216,1518
2.939088,1518
2.940144,1282
2.951240,64
2.959656,131
2.963272,162
2.968276,174
2.968420,142
2.973548,162
2.977228,1518
2.980100,1518
2.981196,1330
2.981364,174
2.987204,162
2.992364,174
2.997292,158
3.002404,162
3.007904,174
3.012552,174
3.013156,158
3.017288,162
3.018532,1518
3.018652,90
3.020412,158
3.021720,1518
3.022964,1518
3.024228,1518
3.025492,1518
3.026292,938
3.026956,94
3.028088,174
3.029880,162
3.034652,174
3.043304,162
3.047424,162
3.048220,174
3.060148,162
3.060944,85
3.064860,174
3.068216,64
3.068648,162
3.073556,174
3.077148,162
3.082280,174
3.083048,64
3.088932,162
3.093664,174
3.097428,162
3.102252,174
3.105932,162
3.110796,174
3.117712,162
3.122516,174
3.131136,162
3.132848,64
3.135792,174
3.137036,1518
3.140312,1518
3.141556,1518
3.142800,1518
3.144044,1518
3.144820,938
3.146612,162
3.151320,174
3.153392,64
3.154540,150
3.156336,162
3.158108,150
3.159172,64
3.166976,142
3.167060,64
3.168376,64
3.168748,142
3.174904,1518
3.177780,1518
3.179020,1518
3.180264,1518
3.181508,1518
3.182288,938
3.182452,162
3.188284,174
3.188896,64
3.195876,162
3.201476,162
3.203752,174
3.207796,162
3.212692,174
3.212780,64
3.216296,162
3.221488,174
3.224796,162
3.224876,64
3.227888,162
3.229516,174
3.236716,162
3.236860,64
3.241676,174
3.252688,64
3.256704,162
3.261552,174
3.262796,1518
3.264716,64
3.265960,1518
3.267204,1518
3.268444,1518
3.269692,1518
3.270468,938
3.272260,162
3.275836,64
3.276972,174
3.280608,64
3.280768,162
3.285596,174
3.289252,142
3.292684,162
3.292764,64
3.297580,174
3.301220,1518
3.304096,1518
3.305340,1518
3.306616,1518
3.307892,1518
3.308772,986
3.308856,64
3.312560,162
3.322996,162
3.327636,174
3.328880,1518
3.332172,1518
3.333416,1518
3.334692,1518
3.334820,64
3.336064,1518
3.336844,938
3.338632,162
3.343540,174
3.347132,162
3.347232,64
3.351856,174
3.360560,162
3.365296,174
3.368820,162
3.372672,64
3.373104,158
3.374120,162
3.376964,90
3.378608,158
3.378904,174
3.380708,94
3.382620,162
3.385460,64
3.387416,174
3.391120,162
3.395800,174
3.399620,162
3.405496,174
3.408964,64
3.412672,64
3.413044,162
3.417668,174
3.425316,65
3.429192,1518
3.432064,1518
3.433308,1518
3.434552,1518
3.435796,1518
3.436572,938
3.438160,150
3.438364,162
3.441532,74
3.443284,174
3.450148,162
3.452680,64
3.454908,174
3.458320,150
3.462072,74
3.465096,65
3.466100,162
3.473000,1518
3.475872,1518
3.477116,1518
3.478360,1518
3.478564,162
3.479800,1518
3.480576,938
3.482844,74
3.492612,64
3.498384,162
3.501480,74
3.505364,65
3.505504,142
3.508348,64
3.513172,1518
3.516044,1518
3.517140,1330
3.524380,162
3.532636,64
3.545300,154
3.545388,65
3.548976,142
3.551428,1518
3.555940,1518
3.557184,1518
3.558428,1518
3.559672,1518
3.560452,938
3.560604,150
3.564916,142
3.568028,150
3.572616,64
3.574744,86
3.578460,162
3.583488,66
3.585548,162
3.586792,1518
3.586924,65
3.589320,1518
3.590564,1518
3.591808,1518
3.593048,1518
3.595456,938
3.607724,118
3.612588,64
3.615304,162
3.620268,174
3.624816,162
3.625384,162
3.625792,65
3.633060,1090
3.634304,1518
3.635548,1518
3.636792,1518
3.638056,1518
3.639320,1518
3.640116,938
3.640456,66
3.641072,64
3.650724,64
3.652576,64
3.653620,66
3.665184,65
3.672628,1518
3.675500,1518
3.676744,1518
3.677988,1518
3.679232,1518
3.680012,938
3.686376,64
3.692592,64
3.694032,1090
3.700424,66
3.705260,65
3.708844,1090
3.708928,64
3.709996,1090
3.710156,162
3.711224,1090
3.712420,1090
3.713612,1090
3.714852,1518
3.715776,1090
3.717724,1518
3.719048,1518
3.720312,1518
3.721576,1518
3.722376,938
3.724816,66
3.727284,1090
3.729516,1090
3.732552,64
3.733232,158
3.735856,90
3.737500,158
3.737860,66
3.739436,94
3.739584,150
3.744300,1090
3.745440,1090
3.745524,65
3.746668,1090
3.747892,1090
3.749080,1090
3.750284,1090
3.751396,66
3.754604,1090
3.755740,1090
3.755944,162
3.758872,64
3.763396,1090
3.763504,106
3.764540,1090
3.765764,1090
3.766960,1090
3.768148,1090
3.772516,64
3.776272,1518
3.779148,1518
3.780388,1518
3.781632,1518
3.782876,1518
3.783656,938
3.785352,65
3.790916,64
3.796992,64
3.812552,64
3.815480,162
3.825824,65
3.836208,162
3.843952,1518
3.845604,1518
3.845740,130
3.852544,64
3.856156,154
3.858680,150
3.859532,142
3.862732,106
3.864636,162
3.866068,65
3.867928,64
3.870168,66
3.875716,64
3.875888,64
3.878328,1242
3.878480,150
3.880672,64
3.883632,142
3.887876,1090
3.889024,1090
3.890212,1090
3.891428,1090
3.892680,1090
3.892772,64
3.893876,1090
3.894992,66
3.898136,1090
3.899292,1090
3.904004,154
3.906768,65
3.908400,64
3.916644,142
3.918488,142
3.923400,154
3.926268,1518
3.926456,142
3.929140,1518
3.930384,1518
3.931648,1518
3.933060,1518
3.933968,986
3.934336,154
3.934480,64
3.934788,64
3.935400,66
3.935876,150
3.937032,142
3.940564,106
3.948920,65
3.952436,1090
3.953568,1090
3.954776,1090
3.955988,1090
3.959248,1518
3.959328,64
3.962120,1518
3.963364,1518
3.964608,1518
3.965852,1518
3.966648,938
3.966784,66
3.970888,64
3.971920,64
3.972468,64
3.972960,150
3.976344,150
3.976600,106
3.979592,106
3.985028,66
3.987580,1518
3.987672,66
3.990452,1518
3.991696,1518
3.992940,1518
3.993332,64
3.994648,1518
3.994784,65
3.995560,938
3.995648,64
3.995976,64
4.000872,64
4.008932,64
4.009692,162
4.012484,64
4.014064,1090
4.016392,1090
4.018512,1090
4.021856,1090
4.022016,162
4.023116,1090
4.024344,1090
4.025548,1090
4.026744,1090
4.026824,65
4.027936,1090
4.029048,66
4.031120,1090
4.032248,1090
4.033552,1090
4.035116,1090
4.036276,1090
4.037484,1090
4.040808,66
4.042300,66
4.052492,64
4.060436,1090
4.063484,145
4.066768,65
4.067924,66
4.069292,1518
4.072164,1518
4.073408,1518
4.074652,1518
4.075896,1518
4.076676,938
4.092424,64
4.092832,158
4.095888,1090
4.096036,90
4.097032,1090
4.098240,1090
4.098392,158
4.099464,1090
4.100676,1090
4.100872,150
4.101968,1090
4.102092,94
4.103076,66
4.106204,1090
4.106344,142
4.107344,1090
4.107424,65
4.108404,150
4.111856,142
4.114020,1518
4.114128,66
4.114424,150
4.116892,1518
4.118136,1518
4.119380,1518
4.120656,1518
4.120852,162
4.121052,142
4.121832,938
4.122388,64
4.123588,1090
4.123756,150
4.124724,1090
4.125920,1090
4.127108,1090
4.127260,154
4.127400,142
4.128304,1090
4.128472,64
4.129488,1090
4.129684,150
4.130596,142
4.130728,66
4.132680,1090
4.132760,64
4.132844,64
4.133796,1090
4.134804,142
4.135736,162
4.136608,150
4.140124,142
4.143384,162
4.144340,1090
4.144440,66
4.145500,1090
4.145632,66
4.146692,1090
4.147912,1090
4.147996,64
4.149124,1090
4.149268,142
4.150388,1090
4.151496,66
4.154580,1090
4.155720,1090
4.157476,1518
4.157560,64
4.160348,1518
4.160428,64
4.161452,1242
4.162548,1330
4.163404,66
4.167244,1090
4.168388,1090
4.168548,162
4.169588,1090
4.170828,1518
4.172116,1518
4.173380,1518
4.173484,64
4.174756,1518
4.175860,1090
4.177104,1518
4.177904,938
4.178908,1090
4.179832,1090
4.180940,1090
4.181868,1090
4.182796,1090
4.183724,1090
4.183860,66
4.184764,1090
4.185712,1090
4.186640,1090
4.187540,1090
4.188460,1090
4.189396,1090
4.189536,66
4.190440,1090
4.191404,1090
4.191504,65
4.192556,1090
4.192876,146
4.193796,1090
4.194844,1090
4.195896,1090
4.196020,66
4.197812,66
4.199152,1090
4.200296,1090
4.202252,66
4.212384,64
4.223260,1090
4.224396,1090
4.225596,1090
4.226784,1090
4.228440,1090
4.228524,65
4.229860,1090
4.230988,66
4.233820,1090
4.234948,1090
4.236832,1090
4.236912,64
4.237956,1090
4.239012,1290
4.239968,1090
4.241104,1090
4.241184,64
4.242132,1090
4.243308,1090
4.244088,162
4.244492,66
4.246436,1090
4.247556,1090
4.247632,64
4.249160,174
4.249904,162
4.250060,66
4.252396,64
4.253328,162
4.253488,162
4.257944,174
4.258340,174
4.259888,174
4.261904,1090
4.262052,150
4.262212,162
4.263112,1090
4.264304,1090
4.264452,150
4.265492,1090
4.265632,142
4.266680,1090
4.267068,174
4.267232,142
4.267332,64
4.268236,1090
4.268316,65
4.269424,66
4.271340,1090
4.271500,162
4.272468,1090
4.273980,162
4.276004,64
4.276172,174
4.277408,162
4.280284,174
4.282080,174
4.283872,162
4.284392,150
4.286172,150
4.286948,162
4.288852,174
4.290968,142
4.292424,64
4.292740,142
4.295228,1518
4.295580,64
4.296824,1518
4.296984,162
4.298228,1518
4.299472,1518
4.300836,1518
4.300952,64
4.301728,938
4.302828,174
4.302984,158
4.306400,158
4.308320,162
4.311368,65
4.312316,162
4.316928,1518
4.318520,1518
4.318688,174
4.319932,1518
4.321176,1518
4.321308,64
4.322676,1518
4.323548,938
4.323664,64
4.323932,174
4.328028,158
4.330720,64
4.332376,64
4.332468,64
4.334064,162
4.335860,174
4.339536,174
4.339808,158
4.344492,162
4.349236,174
4.351252,65
4.352888,64
4.353048,162
4.356460,142
4.357992,174
4.358752,64
4.361680,162
4.366888,1518
4.367060,174
4.367820,66
4.369768,1518
4.371012,1518
4.372256,1518
4.373500,1518
4.374388,986
4.374472,64
4.380360,162
4.385084,174
4.390464,65
4.400352,162
4.403316,1090
4.405176,174
4.408668,64
4.408852,162
4.412384,64
4.413700,174
4.416344,66
4.417352,162
4.422476,174
4.427476,142
4.428648,65
4.430904,162
4.435584,174
4.438004,1518
4.438984,162
4.440864,1518
4.441156,150
4.442420,1518
4.443684,1518
4.444948,1518
4.445768,986
4.446672,1090
4.448096,1090
4.448404,86
4.449308,1090
4.449392,74
4.450460,1090
4.451684,1090
4.451816,70
4.452896,1090
4.453076,64
4.453228,158
4.454080,66
4.455668,90
4.457640,1090
4.457792,158
4.458804,1090
4.459108,174
4.459800,94
4.459928,122
4.462688,1090
4.463920,1090
4.465152,1090
4.466380,1090
4.467612,1090
4.467936,162
4.468844,1090
4.469048,162
4.469732,174
4.469816,65
4.473004,66
4.473172,174
4.474852,1090
4.476084,1090
4.478328,1518
4.480460,1518
4.480628,162
4.481864,1518
4.483108,1518
4.484468,1518
4.485692,938
4.485912,158
4.485992,64
4.486080,74
4.486460,158
4.486876,150
4.489372,74
4.492140,64
4.492320,64
4.493292,174
4.498252,162
4.498416,174
4.499680,162
4.501900,66
4.502952,74
4.503472,162
4.503892,66
4.507232,64
4.513648,64
4.514836,64
4.515500,65
4.515580,64
4.520000,1090
4.520080,64
4.521116,1090
4.522528,1090
4.522608,64
4.532356,64
4.532440,64
4.550528,65
4.554612,174
4.556412,174
4.558596,64
4.559716,162
4.561504,162
4.565052,174
4.568492,174
4.569064,162
4.572272,64
4.573580,162
4.573748,174
4.577180,182
4.577352,174
4.582388,162
4.587588,174
4.588676,170
4.590916,182
4.599360,142
4.602660,162
4.606220,174
4.608648,64
4.609548,182
4.631128,142
4.631456,162
4.634424,162
4.637504,185
4.639308,1518
4.639392,64
4.639628,174
4.640908,1518
4.642176,1518
4.643576,1518
4.645256,1518
4.646036,938
4.646212,182
4.651484,778
4.660636,64
4.670328,64
4.707596,64
4.710804,214
4.712360,64
4.714012,64
4.717192,64
4.718700,142
4.720688,64
4.722524,158
4.727196,174
4.731008,150
4.732144,122
4.734020,142
4.739484,158
4.758536,64
4.764928,1518
4.767804,1518
4.769044,1518
4.769196,154
4.775228,66
4.784468,154
4.787300,142
4.787752,162
4.790764,154
4.792416,162
4.792584,174
4.793456,142
4.795996,142
4.796244,158
4.799544,142
4.800996,1518
4.801152,158
4.802728,1518
4.803996,1518
4.805264,1518
4.807068,1518
4.807848,938
4.809108,1518
4.810904,174
4.812148,1518
4.813388,1518
4.814668,1518
4.815944,1518
4.816824,986
4.817000,158
4.817924,1090
4.818932,150
4.819388,90
4.821028,158
4.822864,94
4.823432,174
4.826844,142
4.827544,150
4.829236,66
4.830384,142
4.836016,158
4.838584,66
4.839456,162
4.852416,66
4.856508,1518
4.859384,1518
4.860624,1518
4.860776,154
4.862552,142
4.868752,1090
4.869888,1090
4.871076,1090
4.872272,1090
4.873632,1090
4.875416,1090
4.876524,66
4.878852,1090
4.879632,162
4.880980,1090
4.882288,1090
4.883516,1090
4.884732,1090
4.885928,1090
4.887124,1090
4.888316,1090
4.888396,64
4.889108,174
4.890048,66
4.891972,1090
4.893092,1090
4.893244,158
4.896296,64
4.900548,66
4.901596,66
4.905340,64
4.906524,64
4.907300,64
4.907468,174
4.911980,1518
4.912132,150
4.912516,66
4.914980,1518
4.916040,1282
4.916952,64
4.917808,142
4.923816,1090
4.924944,1090
4.925104,162
4.926140,1090
4.927360,1090
4.928548,1090
4.929736,1090
4.929900,174
4.930060,162
4.930856,66
4.932780,1090
4.932864,64
4.933476,174
4.934472,1090
4.934624,150
4.935984,66
4.937016,142
4.937168,150
4.940560,142
4.962608,1090
4.963736,1090
4.963892,158
4.964944,1090
4.966136,1090
4.967860,1090
4.969308,1090
4.969476,174
4.970484,66
4.973564,1090
4.974692,1090
4.974840,150
4.976132,1090
4.977252,1090
4.977392,66
4.978508,1090
4.978648,142
4.979988,1090
4.981072,1090
4.982840,1090
4.983000,162
4.984016,66
4.986472,1090
4.987492,158
4.988848,1090
4.990112,1090
4.991316,1090
4.992520,1090
4.993988,1090
4.995708,1090
4.995872,174
4.997148,1090
4.997288,66
4.998400,66
5.001184,1090
5.002364,1090
5.003808,1090
5.004908,1090
5.006092,1090
5.007292,1090
5.007472,162
5.008480,1090
5.009668,1090
5.010800,66
5.012712,1090
5.013816,1090
5.015636,1518
5.017236,1518
5.018508,1518
5.019772,1518
5.019904,66
5.021268,1518
5.022044,938
5.024348,66
5.027104,64
5.031648,1090
5.032784,1090
5.033980,1090
5.035164,1090
5.035244,64
5.036852,1090
5.037940,1090
5.039184,66
5.041076,1090
5.042260,1090
5.044772,66
5.069124,1090
5.070268,1090
5.071496,1090
5.072716,1090
5.073908,1090
5.075108,1090
5.076232,66
5.076352,82
5.078564,1090
5.080088,1090
5.080512,64
5.085004,1090
5.086112,1090
5.087308,1090
5.088520,1090
5.089716,1090
5.090908,1090
5.092056,66
5.092432,120
5.093996,1090
5.095096,1090
5.102152,1518
5.103984,214
5.112848,1518
5.113652,234
5.126028,1090
5.127156,1090
5.128352,1090
5.129544,1090
5.130732,1090
5.130872,142
5.131928,1090
5.132200,64
5.133132,66
5.135048,1090
5.136160,1090
5.142328,1518
5.142948,66
5.145184,1518
5.146428,1518
5.147672,1518
5.148916,1518
5.149732,986
5.158448,64
5.160880,142
5.161820,1090
5.163024,1090
5.164224,1090
5.165416,1090
5.165564,150
5.166604,1090
5.167796,1090
5.168932,66
5.169348,142
5.170840,1090
5.171944,1090
5.172520,158
5.173724,162
5.174928,90
5.176572,158
5.178924,1518
5.179048,94
5.180756,214
5.185504,66
5.186604,66
5.190588,1518
5.191388,234
5.207420,1090
5.208552,1090
5.209752,1090
5.210944,1090
5.212136,1090
5.212344,162
5.213336,1090
5.214460,66
5.216412,1090
5.217520,1090
5.220584,1518
5.222180,1518
5.222284,66
5.223524,1518
5.224768,1518
5.226200,1518
5.226976,938
5.233184,142
5.236896,64
5.242208,1090
5.243428,1090
5.244648,1090
5.245848,1090
5.247572,1090
5.249008,1090
5.250108,66
5.253340,1090
5.254456,1090
5.255892,1090
5.257000,1090
5.258188,1090
5.259396,1090
5.260584,1090
5.261772,1090
5.263768,66
5.265760,1090
5.266868,1090
5.267872,64
5.269348,66
5.273660,66
5.299992,1090
5.301120,1090
5.302364,1090
5.303552,1090
5.304744,1090
5.305936,1090
5.307068,66
5.308980,1090
5.310100,1090
5.321220,66
5.322276,64
5.324020,64
5.325724,64
5.327472,64
5.332036,1090
5.333180,1090
5.334404,1090
5.335804,1090
5.337540,1090
5.338932,1090
5.340100,66
5.341648,142
5.343200,1090
5.344304,1090
5.345652,1090
5.346844,1090
5.348036,1090
5.349248,1090
5.350432,1090
5.351676,1518
5.352628,1090
5.354360,1518
5.354528,64
5.355788,1518
5.357052,1518
5.358316,1518
5.359132,986
5.359624,66
5.359964,66
5.361824,1090
5.362984,1090
5.363288,64
5.368272,66
5.379616,1090
5.379696,65
5.380868,64
5.397132,65
5.421368,1090
5.422540,1090
5.423740,1090
5.424928,1090
5.426652,1090
5.426920,64
5.428092,1090
5.429296,66
5.432064,1090
5.433184,1090
5.434652,1090
5.435764,1090
5.435844,64
5.436960,1090
5.438148,1090
5.439336,1090
5.440524,1090
5.441636,66
5.442240,142
5.443556,1090
5.444656,1090
5.447888,162
5.451812,66
5.455996,1518
5.457592,1518
5.458880,1518
5.459292,66
5.460552,1518
5.461820,1518
5.462596,938
5.477140,1090
5.478260,1090
5.479448,1090
5.480636,1090
5.480780,150
5.482344,1090
5.482492,150
5.483772,1090
5.484900,66
5.485632,74
5.486656,74
5.487620,1090
5.488732,1090
5.490076,1090
5.491296,1090
5.492516,1090
5.492596,64
5.493712,1090
5.494900,1090
5.496088,1090
5.497728,66
5.499624,1090
5.499964,162
5.500880,1090
5.502312,162
5.503648,66
5.504452,74
5.505516,74
5.507120,64
5.508384,66
5.510436,65
5.513900,64
5.516896,1090
5.518020,1090
5.518100,64
5.519212,1090
5.520588,1090
5.522444,1090
5.523892,1090
5.525000,66
5.527524,1090
5.528636,1090
5.529972,1090
5.531192,1090
5.532416,1090
5.532496,64
5.533616,1090
5.533768,158
5.534808,1090
5.536000,1090
5.536192,90
5.537968,158
5.538108,66
5.540008,1090
5.540128,94
5.541112,1090
5.544500,66
5.555516,1090
5.556644,1090
5.557840,1090
5.559028,1090
5.560220,1090
5.561412,1090
5.562600,66
5.564500,1090
5.565620,1090
5.565780,162
5.566960,64
5.570960,174
5.571092,66
5.571920,66
5.575920,162
5.576828,64
5.581804,1518
5.581972,174
5.584676,1518
5.585920,1518
5.587164,1518
5.588404,1518
5.589224,986
5.594604,162
5.599504,174
5.600700,1090
5.600796,86
5.601876,1090
5.603428,1090
5.604752,1090
5.606444,1090
5.607860,1090
5.608028,162
5.608992,66
5.611352,1090
5.612476,1090
5.612796,174
5.613812,1090
5.615032,1090
5.616252,1090
5.616460,162
5.616620,162
5.617568,1090
5.618660,1090
5.619852,1090
5.621508,174
5.621596,66
5.622768,162
5.624528,1518
5.625452,1090
5.625704,162
5.626964,1518
5.628228,1518
5.629524,1518
5.630788,1518
5.631588,938
5.631772,174
5.635868,162
5.636788,1090
5.640740,174
5.644344,162
5.649220,174
5.652888,162
5.655532,64
5.657860,174
5.661372,162
5.666120,174
5.669856,162
5.674804,174
5.678344,162
5.683564,174
5.686844,162
5.691608,174
5.698628,162
5.703756,174
5.707052,64
5.712048,162
5.716816,66
5.716984,174
5.722216,162
5.726944,174
5.730688,162
5.732028,64
5.735428,174
5.737324,64
5.739248,162
5.744152,174
5.747784,162
5.751572,1090
5.752516,174
5.755028,66
5.756272,162
5.761160,174
5.769684,162
5.774508,174
5.788020,162
5.792020,64
5.792788,174
5.794016,1090
5.795140,1090
5.796332,1090
5.797572,1518
